open_time,open,high,low,close,volume,close_time,qav,trades,tbbav,tbqav,ignore
1662786000000,1731.41,1737.52,1728.35133485,1730.21117841,0,1662789599999,0.0,3600,0,0.0,0
1662789600000,1730.33315804,1734.18,1728.40660898,1733.41169145,0,1662793199999,0.0,3600,0,0.0,0
1662793200000,1733.40094904,1735.79,1707.4248246,1709.68,0,1662796799999,0.0,3600,0,0.0,0
1662796800000,1709.99,1718.5,1708.75714486,1715.39,0,1662800399999,0.0,3600,0,0.0,0
1662800400000,1715.4,1722.66,1715.01498631,1721.48,0,1662803999999,0.0,3600,0,0.0,0
1662804000000,1721.47,1727.16,1714.01,1724.88073784,0,1662807599999,0.0,3600,0,0.0,0
1662807600000,1724.88073784,1727.52,1721.5563795,1722.53644764,0,1662811199999,0.0,3600,0,0.0,0
1662811200000,1722.53756913,1732.98,1716.24,1725.61467881,0,1662814799999,0.0,3600,0,0.0,0
1662814800000,1725.60355624,1727.3,1711.5135865,1715.42,0,1662818399999,0.0,3600,0,0.0,0
1662818400000,1715.58,1719.91,1712.78,1716.71,0,1662821999999,0.0,3600,0,0.0,0
1662822000000,1716.72,1721.24,1711.92467389,1714.59,0,1662825599999,0.0,3600,0,0.0,0
1662825600000,1714.56,1725.23,1708.62726096,1722.37,0,1662829199999,0.0,3600,0,0.0,0
1662829200000,1722.2545249,1723.99,1715.8855216,1721.3113179,0,1662832799999,0.0,3600,0,0.0,0
1662832800000,1721.30759338,1739.5,1721.14974594,1733.37,0,1662836399999,0.0,3600,0,0.0,0
1662836400000,1733.37,1743.29,1731.32173352,1739.57433802,0,1662839999999,0.0,3600,0,0.0,0
1662840000000,1739.58155289,1742.85,1728.17213359,1733.11,0,1662843599999,0.0,3600,0,0.0,0
1662843600000,1733.11,1774.95319408,1732.83700445,1749.77,0,1662847199999,0.0,3600,0,0.0,0
1662847200000,1749.56,1788.28313267,1749.27191478,1782.85882889,0,1662850799999,0.0,3600,0,0.0,0
1662850800000,1782.85508168,1788.54,1772.95767528,1773.30474954,0,1662854399999,0.0,3600,0,0.0,0
1662854400000,1773.30474954,1778.25117853,1769.17199947,1770.96,0,1662857999999,0.0,3600,0,0.0,0
1662858000000,1770.96,1776.54,1758.01844553,1761.96,0,1662861599999,0.0,3600,0,0.0,0
1662861600000,1761.96,1764.95,1755.94958039,1763.24,0,1662865199999,0.0,3600,0,0.0,0
1662865200000,1763.24,1768.18,1759.02975888,1759.63447319,0,1662868799999,0.0,3600,0,0.0,0
1662868800000,1759.63428455,1763.82,1756.61093642,1758.25,0,1662872399999,0.0,3600,0,0.0,0
1662872400000,1758.24,1765.55,1756.85289237,1763.64410054,0,1662875999999,0.0,3600,0,0.0,0
1662876000000,1763.64410054,1767.47,1742.66176637,1751.39,0,1662879599999,0.0,3600,0,0.0,0
1662879600000,1751.16004062,1760.89,1749.70080112,1760.49,0,1662883199999,0.0,3600,0,0.0,0
1662883200000,1760.49,1766.68,1756.14672512,1763.23,0,1662886799999,0.0,3600,0,0.0,0
