calc_time,funding_interval_hours,last_funding_rate
1664208000000,8,6.761e-05
1664236800000,8,0.0001
1664265600000,8,0.0001
1664294400000,8,9.514e-05
1664323200000,8,-0.00013748
1664352000000,8,1.343e-05
1664380800000,8,-0.00011599
1664409600000,8,-6.72e-06
1664438400000,8,0.0001
1664467200000,8,0.0001
1664496000000,8,0.0001
1664524800000,8,-1.118e-05
1664553600000,8,0.0001
1664582400000,8,5.725e-05
1664611200000,8,-9.37e-06
1664640000000,8,-8.454e-05
1664668800000,8,-3.16e-06
1664697600000,8,-0.00012694
1664726400000,8,-5.076e-05
1664755200000,8,0.0001
1664784000000,8,0.0001
1664812800000,8,-3.979e-05
1664841600000,8,4.722e-05
1664870400000,8,0.0001
1664899200000,8,-5.705e-05
1664928000000,8,-2.002e-05
1664956800000,8,4.8e-05
1664985600000,8,7.886e-05
1665014400000,8,2.369e-05
1665043200000,8,0.0001
1665072000000,8,6.34e-06
1665100800000,8,5e-08
1665129600000,8,8.021e-05
1665158400000,8,-0.00014355
1665187200000,8,-8e-07
1665216000000,8,0.0001
1665244800000,8,0.0001
1665273600000,8,-5.496e-05
1665302400000,8,3.166e-05
1665331200000,8,-7.535e-05
1665360000000,8,0.0001
1665388800000,8,0.0001
1665417600000,8,0.0001
1665446400000,8,0.0001
1665475200000,8,0.0001
1665504000000,8,1.173e-05
1665532800000,8,3.208e-05
1665561600000,8,-6.356e-05
1665590400000,8,0.0001
1665619200000,8,2.943e-05
1665648000000,8,-5.1e-06
1665676800000,8,-0.00018636
1665705600000,8,-5.035e-05
1665734400000,8,3.869e-05
1665763200000,8,8.847e-05
1665792000000,8,2.301e-05
1665820800000,8,-7.96e-05
1665849600000,8,-6.648e-05
1665878400000,8,3.129e-05
1665907200000,8,-0.00010784
1665936000000,8,-8.849e-05
1665964800000,8,-0.00011773
1665993600000,8,1.724e-05
1666022400000,8,5.717e-05
1666051200000,8,1.567e-05
1666080000000,8,0.0001
1666108800000,8,9.704e-05
1666137600000,8,3.131e-05
1666166400000,8,0.0001
1666195200000,8,0.0001
1666224000000,8,8.555e-05
1666252800000,8,0.0001
1666281600000,8,9.895e-05
1666310400000,8,0.0001
1666339200000,8,7.42e-06
1666368000000,8,4.104e-05
1666396800000,8,-0.00016497
1666425600000,8,-1.121e-05
1666454400000,8,-9.324e-05
1666483200000,8,3.894e-05
1666512000000,8,1.405e-05
1666540800000,8,7.513e-05
1666569600000,8,0.0001
1666598400000,8,0.0001
1666627200000,8,-3.209e-05
1666656000000,8,-1.944e-05
1666684800000,8,9.947e-05
1666713600000,8,1.166e-05
1666742400000,8,0.0001
1666771200000,8,0.0001
1666800000000,8,8.93e-06
1666828800000,8,6.525e-05
1666857600000,8,0.0001
1666886400000,8,8.781e-05
1666915200000,8,6.137e-05
1666944000000,8,7.565e-05
1666972800000,8,-6.715e-05
1667001600000,8,0.0001
1667030400000,8,0.0001
1667059200000,8,0.0001
1667088000000,8,7.022e-05
1667116800000,8,0.0001
1667145600000,8,0.0001
1667174400000,8,0.0001
1667203200000,8,0.0001
1667232000000,8,5.671e-05
1667260800000,8,-7.785e-05
1667289600000,8,-3.806e-05
1667318400000,8,-6.234e-05
1667347200000,8,9.5e-07
1667376000000,8,1.628e-05
1667404800000,8,4.18e-06
1667433600000,8,-0.00025803
1667462400000,8,6.571e-05
1667491200000,8,2.784e-05
1667520000000,8,-8.29e-05
1667548800000,8,0.0001
1667577600000,8,9.262e-05
1667606400000,8,0.0001
1667635200000,8,0.0001
1667664000000,8,0.0001
1667692800000,8,0.0001
1667721600000,8,0.0001
1667750400000,8,0.0001
1667779200000,8,0.0001
1667808000000,8,9.319e-05
1667836800000,8,0.0001
1667865600000,8,-0.00035346
1667894400000,8,-0.00124635
1667923200000,8,-0.00059042
1667952000000,8,-0.0075
1667980800000,8,-0.0075
1668009600000,8,-0.015
1668024000000,8,-0.02
1668038400000,8,-0.02
1668052800000,8,-0.02
1668060000000,8,-0.02
1668067200000,8,-0.02
1668074400000,8,-0.02
1668081600000,8,-0.02
1668088800000,8,-0.00937683
1668096000000,8,-0.00801579
1668103200000,8,-0.01610749
1668110400000,8,-0.01792917
1668117600000,8,-0.00023209
1668124800000,8,-0.00262997
1668132000000,8,-0.00229218
