calc_time,funding_interval_hours,last_funding_rate
1672329600000,8,0.0001
1672358400000,8,0.0001
1672387200000,8,0.0001
1672416000000,8,0.0001
1672444800000,8,0.0001
1672473600000,8,0.0001
1672502400000,8,0.0001
1672531200000,8,0.0001
1672560000000,8,0.0001
1672588800000,8,0.0001
1672617600000,8,0.0001
1672646400000,8,8.878e-05
1672675200000,8,7.464e-05
1672704000000,8,8.9e-06
1672732800000,8,5.228e-05
1672761600000,8,2.948e-05
1672790400000,8,7.609e-05
1672819200000,8,0.0001
1672848000000,8,0.0001
1672876800000,8,0.0001
1672905600000,8,0.0001
1672934400000,8,0.0001
1672963200000,8,0.0001
1672992000000,8,0.0001
1673020800000,8,0.0001
1673049600000,8,5.444e-05
1673078400000,8,4.199e-05
1673107200000,8,7.19e-05
1673136000000,8,2.131e-05
1673164800000,8,8.826e-05
1673193600000,8,8.657e-05
1673222400000,8,4.312e-05
1673251200000,8,7.617e-05
1673280000000,8,0.0001
1673308800000,8,0.0001
1673337600000,8,0.0001
1673366400000,8,0.0001
1673395200000,8,0.0001
1673424000000,8,0.0001
1673452800000,8,2.778e-05
1673481600000,8,0.0001
1673510400000,8,0.0001
1673539200000,8,0.0001
1673568000000,8,0.0001
1673596800000,8,0.0001
1673625600000,8,0.0001
1673654400000,8,0.0001
1673683200000,8,0.00061643
1673712000000,8,0.00045951
1673740800000,8,0.00012412
1673769600000,8,0.00030426
1673798400000,8,0.00018878
1673827200000,8,0.00014183
1673856000000,8,0.0001
1673884800000,8,0.0001
1673913600000,8,0.0001
1673942400000,8,0.0001
1673971200000,8,0.0001
1674000000000,8,0.0001
1674028800000,8,0.0001
1674057600000,8,0.0001
1674086400000,8,0.0001
1674115200000,8,0.0001
1674144000000,8,0.0001
1674172800000,8,0.0001
1674201600000,8,0.0001
1674230400000,8,0.0001
1674259200000,8,0.0001
1674288000000,8,0.0001
1674316800000,8,0.0001
1674345600000,8,0.0001
1674374400000,8,0.0001
1674403200000,8,0.0001
1674432000000,8,0.00010356
1674460800000,8,0.0001
1674489600000,8,0.0001
1674518400000,8,0.0001
1674547200000,8,0.0001
1674576000000,8,0.0001
1674604800000,8,0.0001
1674633600000,8,0.0001
1674662400000,8,0.0001
1674691200000,8,0.0001
1674720000000,8,0.0001
1674748800000,8,0.0001
1674777600000,8,0.0001
1674806400000,8,0.0001
1674835200000,8,0.0001
1674864000000,8,0.0001
1674892800000,8,0.0001
1674921600000,8,0.0001
1674950400000,8,0.0001
1674979200000,8,0.0001
1675008000000,8,0.0001
1675036800000,8,0.0001
1675065600000,8,0.0001
1675094400000,8,0.0001
1675123200000,8,0.0001
1675152000000,8,0.0001
1675180800000,8,0.0001
1675209600000,8,0.0001
1675238400000,8,0.0001
1675267200000,8,0.0001
1675296000000,8,0.0001
1675324800000,8,0.0001
1675353600000,8,0.0001
1675382400000,8,0.0001
1675411200000,8,0.0001
1675440000000,8,0.0001
1675468800000,8,0.0001
1675497600000,8,0.0001
1675526400000,8,0.0001
1675555200000,8,0.0001
1675584000000,8,0.0001
1675612800000,8,0.0001
1675641600000,8,0.0001
1675670400000,8,0.0001
1675699200000,8,0.0001
1675728000000,8,0.0001
1675756800000,8,0.0001
1675785600000,8,0.0001
1675814400000,8,0.0001
1675843200000,8,0.0001
1675872000000,8,0.0001
1675900800000,8,0.0001
1675929600000,8,0.0001
1675958400000,8,0.0001
1675987200000,8,0.0001
1676016000000,8,6.828e-05
1676044800000,8,0.0001
1676073600000,8,6.47e-05
1676102400000,8,3.345e-05
1676131200000,8,-2.491e-05
1676160000000,8,8.869e-05
1676188800000,8,3.225e-05
1676217600000,8,4.579e-05
1676246400000,8,2.555e-05
1676275200000,8,5.994e-05
1676304000000,8,0.0001
1676332800000,8,-4.54e-06
1676361600000,8,4.405e-05
1676390400000,8,5.311e-05
1676419200000,8,2.91e-05
1676448000000,8,2.81e-05
1676476800000,8,5.715e-05
1676505600000,8,0.0001
1676534400000,8,0.0001
1676563200000,8,0.00014101
1676592000000,8,0.0001
1676620800000,8,0.0001
1676649600000,8,0.0001
1676678400000,8,0.0001
1676707200000,8,0.0001
1676736000000,8,0.0001
1676764800000,8,0.0001
1676793600000,8,0.0001
1676822400000,8,0.0001
1676851200000,8,0.0001
1676880000000,8,0.0001
1676908800000,8,0.0001
1676937600000,8,0.0001
1676966400000,8,0.0001
1676995200000,8,0.0001
1677024000000,8,0.0001
1677052800000,8,0.0001
1677081600000,8,0.0001
1677110400000,8,7.072e-05
1677139200000,8,9.829e-05
1677168000000,8,4.374e-05
1677196800000,8,3.804e-05
1677225600000,8,6.414e-05
1677254400000,8,8.38e-05
1677283200000,8,7.921e-05
1677312000000,8,9.641e-05
1677340800000,8,5.498e-05
1677369600000,8,1.266e-05
1677398400000,8,4.684e-05
1677427200000,8,1.098e-05
1677456000000,8,0.0001
1677484800000,8,8.633e-05
1677513600000,8,6.025e-05
1677542400000,8,3.555e-05
1677571200000,8,3.626e-05
1677600000000,8,8.565e-05
1677628800000,8,3.42e-06
1677657600000,8,0.0001
1677686400000,8,0.0001
1677715200000,8,0.0001
1677744000000,8,0.0001
1677772800000,8,7.746e-05
1677801600000,8,3.967e-05
1677830400000,8,-9.17e-06
1677859200000,8,2.284e-05
1677888000000,8,8.491e-05
1677916800000,8,1.26e-06
1677945600000,8,2.121e-05
1677974400000,8,5.372e-05
1678003200000,8,3.555e-05
1678032000000,8,4.841e-05
1678060800000,8,4.583e-05
1678089600000,8,7.122e-05
1678118400000,8,3.604e-05
1678147200000,8,5.296e-05
1678176000000,8,7.563e-05
1678204800000,8,1.011e-05
1678233600000,8,8.208e-05
1678262400000,8,6.665e-05
1678291200000,8,8.786e-05
1678320000000,8,9.084e-05
1678348800000,8,7.599e-05
1678377600000,8,3.643e-05
1678406400000,8,-8.306e-05
1678435200000,8,-9.7e-07
1678464000000,8,-5.12e-06
1678492800000,8,2.796e-05
1678521600000,8,-5.766e-05
1678550400000,8,4.677e-05
1678579200000,8,-1.066e-05
1678608000000,8,8.67e-05
1678636800000,8,-4.286e-05
1678665600000,8,0.0001
1678694400000,8,0.0001
1678723200000,8,0.0001
1678752000000,8,0.0001
1678780800000,8,0.0001
1678809600000,8,0.0001
1678838400000,8,0.00031728
1678867200000,8,0.00018366
1678896000000,8,0.0001
1678924800000,8,0.0001
1678953600000,8,0.0001
1678982400000,8,0.0001
1679011200000,8,5.964e-05
1679040000000,8,5.941e-05
1679068800000,8,0.0001
1679097600000,8,0.0001
1679126400000,8,0.0001
1679155200000,8,0.0001
1679184000000,8,0.0001
1679212800000,8,0.0001
1679241600000,8,0.0001
1679270400000,8,0.0001
1679299200000,8,0.0001
1679328000000,8,8.194e-05
