experiment,cell_id,encoder,leverage,reward,episode,algorithm,architecture,target,seed,config_name,train_terminal_equity,train_total_return,train_annualized_return,train_annualized_vol,train_sharpe_ratio,train_sortino_ratio,train_max_drawdown,train_mean_turnover,train_total_trading_cost,train_total_funding_cost,train_total_price_pnl,train_n_liquidations,train_mean_abs_exposure,train_std_exposure,train_mean_signed_exposure,test_terminal_equity,test_total_return,test_annualized_return,test_annualized_vol,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,test_mean_turnover,test_total_trading_cost,test_total_funding_cost,test_total_price_pnl,test_n_liquidations,test_mean_abs_exposure,test_std_exposure,test_mean_signed_exposure,wall_clock_seconds
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,BTCUSDT,25,ppo_canonical,1.0275394506262205,0.02753945062622054,0.008042109827764321,0.5102334572207651,0.27100519802744427,0.3377387103115428,0.6647971592272974,0.0034713407497629733,0.0738972560231492,0.18361547043107596,0.28505217708044484,0,0.9971504211425781,0.6836766004562378,0.727009117603302,0.6403286559916225,-0.3596713440083775,-0.4957097998540879,0.45126818477731223,-1.2912198653604883,-1.6716894568641016,0.4975781382461646,0.005111444616092037,0.019454046324977055,0.002657136190853393,-0.3375601614925472,0,0.9965157508850098,0.8273536562919617,0.5571936368942261,386.8035681247711
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,ETHUSDT,5,ppo_short_rollout,0.037551134373731365,-0.9624488656262686,-0.6200368818284014,0.6788690668268895,-1.0858843049366544,-1.3991078242154118,0.9678318276837485,0.00010097270371242974,0.0018005166250027146,-0.026675848470768315,-0.9873241974720344,0,0.9999720454216003,0.5294228196144104,-0.8483322858810425,0.7784798870125833,-0.2215201129874167,-0.3192594428184614,0.6456760347806161,-0.272410456714281,-0.3512998710864754,0.4614777181283819,0.0005259467040673212,0.002388613335664663,0.009069010005163136,-0.2100624896465888,0,0.9998202323913574,0.9674803614616394,-0.2524142861366272,549.6938676834106
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,ETHUSDT,10,ppo_short_rollout,1.1492707856438016,0.14927078564380158,0.04187339593929096,0.6788607120065672,0.4002958661972401,0.4999226668253545,0.7146277981666505,0.0002763055480359873,0.005897452563204259,0.19680216298150377,0.35197040118850964,0,0.999860942363739,0.010692816227674484,0.9998496174812317,0.51593925209097,-0.48406074790903,-0.6380745509712711,0.6455072584334235,-1.2512952136600244,-1.602108519830621,0.6265316933492537,0.0006043009804809913,0.0025660731344351196,0.01186008308572184,-0.4696345916888731,0,0.9997854828834534,0.008855058811604977,0.9997854828834534,565.9393532276154
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,ETHUSDT,15,ppo_short_rollout,1.1694799275205159,0.16947992752051588,0.047241897680524225,0.6789241502626181,0.4078919336405683,0.5094224293424713,0.7146277981666505,3.365756790414325e-05,0.001,0.199692806404558,0.37017273392507377,0,1.0,0.0,1.0,0.5202029362081979,-0.4797970637918021,-0.6334710387474258,0.6457705387375019,-1.2309575083963717,-1.576681671696608,0.6234453800664808,0.0001753155680224404,0.001,0.011875929217552539,-0.46692113457424966,0,1.0,0.0,1.0,543.4382283687592
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,ETHUSDT,20,ppo_short_rollout,0.18564447422079988,-0.8143555257792001,-0.39133547106934874,0.6789251704091753,-0.3918749320506181,-0.5077345625183409,0.940135696836728,0.00010097270571857712,0.003037020066029345,-0.135051367569492,-0.9463698732826629,0,0.9999682307243347,0.117654949426651,-0.9930309653282166,1.2869751320102119,0.28697513201021185,0.4732414895807062,0.645785532808348,0.9228590453133941,1.2361313340778077,0.31606001941288253,0.0005599510076169713,0.0030639580243138984,-0.005399529318111718,0.28463956071641405,0,0.9997051954269409,0.58211350440979,-0.8128262162208557,524.817102432251
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,ETHUSDT,25,ppo_short_rollout,0.9595522699262791,-0.04044773007372093,-0.012099712798799511,0.6756499313272933,0.3202436362600525,0.4003062577189608,0.7146277981666505,0.003411030306229022,0.053648885474925544,0.16233877525671403,0.17553993065791929,0,0.9964030981063843,0.12724286317825317,0.989403247833252,0.5014711015914047,-0.49852889840859527,-0.6535437914245799,0.6413767330997566,-1.3315987862799974,-1.7066566443037121,0.6402119173462801,0.004130447513278871,0.018124738216174264,0.012233910788864932,-0.4681702494035562,0,0.9956395626068115,0.1388000100851059,0.9873372912406921,534.8926739692688
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,SOLUSDT,5,ppo_short_rollout,0.003911365045972965,-0.996088634954027,-0.8049610362121602,1.0392856222075233,-1.0502179692028148,-1.3311200266559562,0.9966675468706548,0.0006072012912155398,0.005099731811613981,0.21273495394730202,-0.7782539491951113,0,0.9996873736381531,0.577457845211029,-0.8161614537239075,0.49396573314798997,-0.50603426685201,-0.6614751986770073,0.7175887558711708,-1.1499024246020402,-1.4919204291289352,0.6594358594805925,0.0014213784212484266,0.005587082018136451,-0.01384731879751655,-0.5142945036313904,0,0.9994716644287109,0.9968204498291016,0.07509417086839676,524.3977234363556
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,SOLUSDT,10,ppo_short_rollout,2.5689077994081666,1.5689077994081666,0.32071884173947796,1.0401501724563733,0.7870686743164477,1.0543603324290005,0.9041595692690256,0.00012778848854014355,0.0021133788169356224,0.28363459856532103,1.8546557767904233,0,0.9998965263366699,0.007361195515841246,0.9998965263366699,0.40609488338349886,-0.5939051166165011,-0.7494213392064071,0.715998504223007,-1.5742077577416456,-2.056947919015964,0.7039161755039611,0.0009561310121254032,0.004373582723893401,-0.011332027552686696,-0.6008635614452942,0,0.9992027878761292,0.14447954297065735,0.9889196753501892,525.0323784351349
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,SOLUSDT,15,ppo_short_rollout,0.002109064067537636,-0.9978909359324624,-0.8374324578940167,1.0398825712623152,-1.2240315565167972,-1.5472956406493052,0.9982030475987249,0.0001741831112299559,0.0023890701608007717,0.15931453889147207,-0.8361873268801894,0,0.9998881220817566,0.6757894158363342,-0.7369905114173889,0.7969723619994551,-0.2030276380005449,-0.2942675759537956,0.7177147262647748,-0.12652103869832898,-0.16965508061768003,0.5754672542922179,0.0007067637473637393,0.002980586209314735,0.003810544668127136,-0.19623650712310337,0,0.9997238516807556,0.9893240928649902,-0.14441393315792084,543.070374250412
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,SOLUSDT,20,ppo_short_rollout,2.5841586702508077,1.5841586702508077,0.32302578224674106,1.040185092811099,0.7887549046709568,1.056654695128793,0.9036042124984749,3.365756790414325e-05,0.001,0.28529031861607557,1.8704489888668832,0,1.0,0.0,1.0,0.41979927477045953,-0.5802007252295405,-0.7363177796329093,0.7177530681611816,-1.4975653725851372,-1.9504358316834194,0.697053089545672,0.0001753155680224404,0.001,-0.011286472932468428,-0.590487198162009,0,1.0,0.0,1.0,530.9950835704803
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,SOLUSDT,25,ppo_short_rollout,0.010334307241246288,-0.9896656927587537,-0.7402652048670076,1.0401793432419153,-0.7732469858387134,-0.9704393871133894,0.9973199808019179,0.00010097270270935604,0.0030533897950310853,0.821856164146938,-0.16475613881678441,0,0.9999706149101257,0.026724660769104958,-0.9996230602264404,1.7142413338449929,0.7142413338449929,1.2881230788120308,0.7175632930412239,1.5119256607822713,2.146962710314637,0.2735717702543725,0.00031289868553131193,0.0017882638866335773,0.0322384003614431,0.7482679980930698,0,0.9994164705276489,0.0290873683989048,-0.9992406368255615,543.9678354263306
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,XRPUSDT,5,ppo_short_rollout,3.1950322745859747,2.1950322745859747,0.40844415332908035,0.8566963107093573,0.8254067454177455,1.0647572924379207,0.6298041986930751,3.365756790414325e-05,0.001,0.2768644287656059,2.47289670335158,0,1.0,0.0,1.0,0.48932691501990666,-0.5106730849800933,-0.6663452113037235,0.6551589582216768,-1.3474101915109,-1.815097666775665,0.6370084687946981,0.0001753155680224404,0.001,0.0051287611496064756,-0.504544323830487,0,1.0,0.0,1.0,348.85623264312744
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,XRPUSDT,10,ppo_short_rollout,2.1388663879990064,1.1388663879990064,0.25127119332022185,0.8531214293091172,0.6879089487385842,0.8715251950111618,0.6298041986930751,0.0073746036464694305,0.39443323897369875,0.14012590459864782,1.673425531571354,0,0.9979835152626038,0.7229459285736084,0.6887571811676025,0.4564117020414391,-0.5435882979585609,-0.7001857548083232,0.6550877024835663,-1.510877595820241,-2.0408836540668784,0.6370084807229639,0.0005283679233192562,0.002941407143137064,0.003943331678328832,-0.536703559137095,0,0.9998884797096252,0.20813383162021637,0.9780218005180359,535.4101126194
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,XRPUSDT,15,ppo_short_rollout,0.10452314453800121,-0.8954768554619987,-0.4861642528060982,0.8459431311787778,-0.3623036165662001,-0.4511326347968044,0.9582804766852548,0.030021810702025892,0.5324071302049922,-0.08955298789452026,-0.452622713151527,0,0.9935096502304077,0.41305577754974365,-0.9058517813682556,1.138761365846977,0.13876136584697707,0.22086422601494182,0.6495533111062417,0.6327858315817477,0.8110361513524299,0.33754853659208417,0.024538514067172,0.1269473971003501,0.002049448297782419,0.2677582112451091,0,0.9937808513641357,0.34188932180404663,-0.935342013835907,308.9890811443329
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,XRPUSDT,20,ppo_short_rollout,1.788793811678926,0.7887938116789259,0.1870388924690276,0.8546742515723323,0.6277703532047914,0.78214650315002,0.7561450224173084,0.0014108265356246995,0.047105111046266454,0.15520974388911668,0.9911086666143092,0,0.9990261793136597,0.12163602560758591,0.9919129610061646,0.4915196334187042,-0.5084803665812958,-0.6640462780419273,0.6550376162808204,-1.3373012745019335,-1.8018221573952296,0.6370084740289775,0.0008765778505618241,0.005144489300370708,0.0047669374100323125,-0.4985689398708928,0,0.9995046257972717,0.09802303463220596,0.9948749542236328,338.8248448371887
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,XRPUSDT,25,ppo_short_rollout,4.561498059589625,3.561498059589625,0.5643410722865854,0.8522684865353245,0.9508069244634343,1.1931674782185904,0.6431637123331333,0.013358436493521959,0.40983267644545357,0.36815309582389943,4.3394838318589795,0,0.9961607456207275,0.44208237528800964,0.8941107392311096,0.3238947575475971,-0.6761052424524029,-0.8229500616769114,0.6482082378228129,-2.3460232695360865,-3.081124170028508,0.7265709813706409,0.02407157341694932,0.06590394971890304,0.0014881534747743785,-0.6087131392587253,0,0.9892342686653137,0.7538432478904724,0.6459425091743469,534.5302670001984
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,portfolio,ALL,5,ppo_canonical,0.01195323673813115,-0.9880467632618688,-0.7288776849642209,0.3625611421944927,-3.418200642037659,-4.276821259814073,0.9885868491764053,0.12649013130258208,0.9350951799942618,0.05204330175863525,-0.0009082815089698215,0,0.25,0.25281569361686707,-0.07236818969249725,0.4904394423819073,-0.5095605576180927,-0.6651794815447174,0.27192226719066337,-3.8875690497582416,-4.916493420547913,0.5239590950146447,0.12482437154106393,0.5027511913335106,-0.0023225304833545124,-0.009131896767939907,0,0.25,0.253749281167984,-0.06760190427303314,1914.2537951469421
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,portfolio,ALL,10,ppo_canonical,0.014009086839924464,-0.9859909131600756,-0.7158897338301784,0.37520472770691515,-3.166048231374586,-3.9501971999463654,0.986390274042924,0.1729150616483744,1.1102360736012395,0.001907703315383813,0.12615286375654478,0,0.2499929666519165,0.2565569579601288,0.0755835697054863,0.3382193619675148,-0.6617806380324852,-0.8107831641125778,0.29775537527074925,-5.441518573216966,-6.453445198968367,0.6724292817448116,0.18717240334119775,0.6468008579119444,0.0009756978702739616,-0.014004082250266947,0,0.24999353289604187,0.2567490041255951,0.08138388395309448,1832.7793865203857
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,portfolio,ALL,15,ppo_canonical,0.011350497460106716,-0.9886495025398933,-0.7329823198521321,0.4086135933268188,-3.0273704759248687,-3.9695501773590505,0.9891778669838883,0.19271242272751138,0.9444882009860295,-0.026205480158205674,-0.07036678171206745,0,0.24999910593032837,0.2581837475299835,0.06241687759757042,0.22206091018396046,-0.7779390898160395,-0.900840310896289,0.3057992168162408,-7.403042608027259,-8.860329141152498,0.7786106077036831,0.19754625409583562,0.5905663422184045,-0.001757576313195841,-0.18913032391083107,0,0.25,0.2600976228713989,0.05298738181591034,1975.7954354286194
